Date,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,EBITDA_Margin,Expense_Ratio,Effective_Tax_Rate,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Gross_Profit_Growth_QoQ
2024-06-30,1580444000.0,14503000.0,1453039000.0,1438536000.0,110000.0,2682584615.0,0.39,1046208000.0,366478000.0,536751000.0,1029295000.0,1041529000.0,171349000.0,2070824000.0,19354520000.0,21425344000.0,21425344000.0,NBCC.NS,Real Estate,0.0966530105654313,0.048041002282157054,0.048830394508484906,0.07376516335046943,0.048612008283274236,0.2594192906279244,0.0,0.0,0.0
2024-09-30,1673943000.0,14844000.0,1673943000.0,1659099000.0,147000.0,2700000000.0,0.3,1221167000.0,407603000.0,672322000.0,984256000.0,2036674000.0,1161165000.0,3020930000.0,21566333000.0,24587263000.0,24587263000.0,NBCC.NS,Real Estate,0.12286564795764376,0.04003113319282427,0.04966665057432379,0.0680817136905397,0.0828345147648195,0.250252030673453,0.1475784472818733,0.16723156389551597,0.45880577007027146
2024-12-31,1977801000.0,15441000.0,1977801000.0,1962360000.0,81000.0,2715205882.0,0.51,1384755000.0,538003000.0,552019000.0,1409027000.0,2412533000.0,1519624000.0,3821560000.0,24448021000.0,28269581000.0,28269581000.0,NBCC.NS,Real Estate,0.13518276057929546,0.04984251446811327,0.04898392374474882,0.06996216180211515,0.0853402461111822,0.2798079633526424,0.14976526667486323,0.13396038379681086,0.26502765704600906
2025-03-31,7138518000.0,29373000.0,4172085000.0,4142712000.0,1652208000.0,2705867226.5,0.5,1759170000.0,663831000.0,-1687596000.0,5063094000.0,-5040771000.0,-2418110000.0,22323000.0,41995984000.0,42018307000.0,42018307000.0,NBCC.NS,Real Estate,0.0005312684302106698,0.12049733464987059,0.041866751080665864,0.16989066218208174,-0.11996606621965993,0.2739705844116449,0.48634346579102106,0.2703835696567263,-0.9941586681878605
2025-06-30,1798697000.0,30068000.0,1844650000.0,1814582000.0,71000.0,2696528571.0,0.49,1321299000.0,464184000.0,743035000.0,1025551000.0,1276847000.0,351664000.0,2302398000.0,21609461000.0,23911859000.0,23911859000.0,NBCC.NS,Real Estate,0.09628686753296764,0.04288880258117949,0.055257058851007776,0.0752219641308524,0.05339806495178815,0.25997671218376206,-0.43091807578063535,-0.2489077235287096,102.14016933207903
2024-06-30,11534500000.0,1127100000.0,11534500000.0,10407400000.0,316800000.0,1929198966.0,3.87,7466000000.0,2624600000.0,391200000.0,10016200000.0,17525100000.0,11553800000.0,27541300000.0,20388400000.0,47929700000.0,47929700000.0,NESTLEIND.NS,fmcg,0.5746186602461522,0.2089768974143381,0.15576980452621234,0.24065454196458563,0.3656417628318141,0.260103462628585,0.0,0.0,0.0
2024-09-30,11708700000.0,1216000000.0,13542600000.0,12326600000.0,322200000.0,1928167203.0,4.665,8994900000.0,3009500000.0,68600000.0,10461300000.0,18147100000.0,12206800000.0,28608400000.0,22139200000.0,50747600000.0,50747600000.0,NESTLEIND.NS,fmcg,0.5637389748480717,0.20614373881720516,0.17724779102854124,0.23072421158833126,0.35759523603086646,0.25069974342740997,0.05879235630517199,0.2047816769354407,0.03874544774574917
2024-12-31,10993200000.0,1325100000.0,10815600000.0,9490500000.0,346000000.0,1927198880.0,3.57,6880100000.0,2264400000.0,44400000.0,9701800000.0,17073500000.0,10977800000.0,26775300000.0,20846000000.0,47621300000.0,47621300000.0,NESTLEIND.NS,fmcg,0.5622547053524368,0.20372816365785898,0.14447526631990307,0.2308462809709101,0.35852654169457787,0.2476242550166767,-0.06160488377775497,-0.23511100734860868,-0.06407558619146825
2025-03-31,13804800000.0,1513500000.0,13810300000.0,12296800000.0,375100000.0,1927220900.5,3.4625,8734900000.0,3186800000.0,84400000.0,12498400000.0,15863900000.0,-10436600000.0,28362300000.0,26114100000.0,54476400000.0,54476400000.0,NESTLEIND.NS,fmcg,0.5206346234332665,0.2294277889140986,0.16034282735276192,0.2534088155604996,0.29120683451916796,0.2673108700940302,0.14395029115122848,0.26958910480952314,0.059271044582133614
2025-06-30,10916600000.0,1569400000.0,10916600000.0,9347200000.0,468900000.0,1927242921.0,3.355,6465900000.0,2412400000.0,40400000.0,9433200000.0,18452100000.0,11948000000.0,27885300000.0,22854300000.0,50739600000.0,50739600000.0,NESTLEIND.NS,fmcg,0.5495766620154672,0.1859139606934229,0.12743301090272685,0.21514950847070138,0.3636627013220443,0.2717186848833673,-0.0685948410687931,-0.25976256167786693,-0.01681810008356166
2024-06-30,259800000.0,697400000.0,259800000.0,-437600000.0,1503700000.0,1046948519.0,-0.82,-1254000000.0,12300000.0,1511800000.0,-2181700000.0,10575600000.0,1178000000.0,8393900000.0,23015300000.0,31409200000.0,31409200000.0,NETWORK18.NS,Consumer Discretionary,0.26724335544999556,-0.06946054022388345,-0.03992460807661449,0.008271461864676592,0.336703895673879,-0.009905774341628412,0.0,0.0,0.0
2024-09-30,907600000.0,685600000.0,907600000.0,222000000.0,1700100000.0,1521269841.0,-0.63,-958400000.0,45000000.0,2341700000.0,-2479400000.0,10059400000.0,942200000.0,7580000000.0,10671800000.0,18251800000.0,18251800000.0,NETWORK18.NS,Consumer Discretionary,0.4153015045091443,-0.1358441359208407,-0.05250988943556252,0.049726602307717596,0.551145640429985,-0.04926647689949639,-0.4189027418718083,-0.235725677830941,-0.09696327094675894
2024-12-31,1790000000.0,520000000.0,-12470000000.0,-12990000000.0,1020000000.0,1542000018.0,-9.306096,-14350000000.0,0.0,820000000.0,-740000000.0,7520000000.0,920000000.0,6780000000.0,6820000000.0,13600000000.0,13600000000.0,NETWORK18.NS,Consumer Discretionary,0.4985294117647059,-0.054411764705882354,-1.0551470588235294,0.13161764705882353,0.5529411764705883,-0.0,-0.2548680130178941,13.972871452420701,-0.10554089709762537
2025-03-31,-704600000.0,332900000.0,568700000.0,235800000.0,526600000.0,1534041246.0,-4.168048000000001,-300000000.0,-4100000.0,-4576000000.0,578000000.0,2707600000.0,-1217200000.0,3285600000.0,1420100000.0,4705700000.0,4705700000.0,NETWORK18.NS,Consumer Discretionary,0.6982170559109165,0.12282975965318656,-0.06375247040822832,-0.1497333021654589,0.57538729625773,0.013482407102926669,-0.6539926470588235,-0.9790940766550522,-0.5153982300884956
2025-06-30,846300000.0,341200000.0,2352700000.0,2011500000.0,523000000.0,1526082474.0,0.97,1480300000.0,0.0,101500000.0,-299600000.0,3975200000.0,640600000.0,3675600000.0,1003000000.0,4678600000.0,4678600000.0,NETWORK18.NS,Consumer Discretionary,0.7856196298037874,-0.06403625016030437,0.31639806779805923,0.18088744496216816,0.8496558799640919,0.0,-0.0057589731602100125,-5.934333333333333,0.118699780861943
2024-06-30,1281668000.0,162799000.0,1487924000.0,1325125000.0,26705000.0,12830716.0,76.28,978727000.0,319693000.0,48070000.0,1070799000.0,1194844000.0,300666000.0,2265643000.0,2130374000.0,4396017000.0,4396017000.0,NEULANDLAB.NS,Healthcare,0.5153854045605374,0.24358390788752637,0.22263949388730753,0.2915521027329967,0.27180149667301107,0.24621694058933166,0.0,0.0,0.0
2024-09-30,665602000.0,160745000.0,665602000.0,504857000.0,10631000.0,12829180.0,25.6,328427000.0,165799000.0,43324000.0,461533000.0,1049348000.0,257921000.0,1510881000.0,1597557000.0,3108438000.0,3108438000.0,NEULANDLAB.NS,Healthcare,0.48605794936234853,0.14847746681773932,0.10565660309132754,0.21412748139097515,0.3375804825446092,0.3354720310141514,-0.29289672901628905,-0.6644345154471063,-0.3331336843447975
2024-12-31,1462819000.0,163003000.0,1462819000.0,1299816000.0,22167000.0,12829856.0,79.18,1015868000.0,261781000.0,39056000.0,702980000.0,1220093000.0,363678000.0,1923073000.0,2057245000.0,3980318000.0,3980318000.0,NEULANDLAB.NS,Healthcare,0.48314556776619355,0.17661402933132478,0.25522282390502465,0.3675130981996916,0.30653153843486874,0.20489273658101717,0.28048814227595975,2.093131807068237,0.2728156618555664
2025-03-31,560305000.0,168919000.0,560305000.0,391386000.0,-1610000.0,12832287.0,45.005,278059000.0,114937000.0,74643000.0,430465000.0,708679000.0,-343219000.0,1139144000.0,1719904000.0,2859048000.0,2859048000.0,NEULANDLAB.NS,Healthcare,0.39843472372621935,0.15056235502167156,0.09725579983267157,0.19597607315442064,0.24787236870454782,0.29246353652454476,-0.2817036226753742,-0.7262843204038321,-0.4076439115935796
2025-06-30,423448000.0,201895000.0,423448000.0,221553000.0,45849000.0,12834718.0,10.83,139000000.0,36704000.0,78559000.0,142994000.0,1255346000.0,318800000.0,1398340000.0,1529187000.0,2927527000.0,2927527000.0,NEULANDLAB.NS,Healthcare,0.47765229833917844,0.048844639178391866,0.047480347747433246,0.1446435848414037,0.42880765916078656,0.20889678094977918,0.023951679020429273,-0.50010609259186,0.22753576369624917
2024-06-30,702330000.0,77399000.0,702330000.0,624931000.0,10026000.0,144150909.0,3.3,475698000.0,139207000.0,225608000.0,399323000.0,1007564000.0,930165000.0,1406887000.0,1740306000.0,3147193000.0,3147193000.0,NEWGEN.NS,IT Services,0.4470291462900432,0.12688227255208054,0.15114992947683856,0.2231607657998731,0.3201468737379627,0.22638781600409819,0.0,0.0,0.0
2024-09-30,1015205000.0,79930000.0,1015205000.0,935275000.0,9520000.0,144418275.0,4.87,703317000.0,222438000.0,185199000.0,750076000.0,1014687000.0,934757000.0,1764763000.0,1846812000.0,3611575000.0,3611575000.0,NEWGEN.NS,IT Services,0.4886408284474225,0.20768667409648145,0.19473969113198536,0.28109758207984054,0.28095415435094107,0.24027739520715524,0.14755434445869708,0.4784947592800475,0.254374374061314
2024-12-31,1166985000.0,86631000.0,1166985000.0,1080354000.0,14047000.0,144483279.0,6.16,890017000.0,176290000.0,83769000.0,996585000.0,932073000.0,845442000.0,1928658000.0,1882468000.0,3811126000.0,3811126000.0,NEWGEN.NS,IT Services,0.5060598888622417,0.2614935848355578,0.2335312450965935,0.30620478042447297,0.24456630402668397,0.16532762140734328,0.05525317901469573,0.2654564015941603,0.09287082741421937
2025-03-31,1512237000.0,86453000.0,1512237000.0,1425784000.0,13072000.0,144300480.0,4.805,1083392000.0,329320000.0,-440706000.0,1291625000.0,1058540000.0,-823311000.0,2350165000.0,1948733000.0,4298898000.0,4298898000.0,NEWGEN.NS,IT Services,0.5466901052316199,0.3004549072808892,0.2520162143879664,0.3517731753579638,0.24623519795073062,0.23311191523820848,0.12798632215256078,0.21727113077615368,0.21854937474658542
2025-06-30,743866000.0,90594000.0,743866000.0,653272000.0,12204000.0,144117681.0,3.45,497206000.0,143862000.0,293871000.0,359401000.0,1032047000.0,941453000.0,1391448000.0,1815115000.0,3206563000.0,3206563000.0,NEWGEN.NS,IT Services,0.4339375212649806,0.11208293740057501,0.1550588589714283,0.2319823437119433,0.3218545838644056,0.2244098909944031,-0.2540965149673242,-0.5410654684546314,-0.4079360385334647
2024-06-30,19539000000.0,2963300000.0,19539000000.0,16575700000.0,2439000000.0,10017352941.0,1.02,10217700000.0,3988600000.0,3437200000.0,13131400000.0,10979400000.0,4591300000.0,24110800000.0,2831200000.0,26942000000.0,26942000000.0,NHPC.NS,Utilities,0.8949150025981738,0.4873951451265682,0.37924801425283944,0.7252245564546062,0.4075198574716057,0.2807627601838621,0.0,0.0,0.0
2024-09-30,21493100000.0,2852600000.0,21493100000.0,18640500000.0,2926900000.0,10099666667.0,0.9,9089700000.0,6052200000.0,3501600000.0,15135400000.0,12241500000.0,5656200000.0,27376900000.0,3142400000.0,30519300000.0,30519300000.0,NHPC.NS,Utilities,0.8970356462959505,0.4959288057065529,0.2978344850635499,0.7042461655411494,0.40110684058939755,0.3996988488895053,0.13277781901863261,-0.11039666461140962,0.1354621165618728
2024-12-31,13527800000.0,2967100000.0,13527800000.0,10560700000.0,6555000000.0,10053478261.0,0.23,2312300000.0,1042300000.0,3301300000.0,7247500000.0,14581100000.0,4747000000.0,21828600000.0,1039000000.0,22867600000.0,22867600000.0,NHPC.NS,Utilities,0.9545645367244485,0.31693312809389707,0.10111686403470413,0.5915706064475502,0.6376314086305516,0.3107076849698921,-0.2507167595587054,-0.7456131665511513,-0.20266355942418612
2025-03-31,29704700000.0,3147400000.0,35417100000.0,32269700000.0,21138800000.0,10050418376.0,0.645,8536400000.0,2471500000.0,-9685500000.0,9863900000.0,7607300000.0,-5067400000.0,17471200000.0,5938400000.0,23409600000.0,23409600000.0,NHPC.NS,Utilities,0.7463262934864329,0.4213613218508646,0.3646538172373727,1.2689110450413505,0.3249649716355683,0.22452057158949482,0.023701656492154832,2.691735501448774,-0.19961884866642843
2025-06-30,20311200000.0,4357700000.0,20311200000.0,15953500000.0,2608000000.0,10047358491.0,1.06,10650200000.0,3871500000.0,2289900000.0,13657400000.0,15577900000.0,6985200000.0,29235300000.0,2902400000.0,32137700000.0,32137700000.0,NHPC.NS,Utilities,0.9096886211521048,0.4249650721738021,0.3313927256773198,0.6320054017555705,0.4847235489783027,0.26660101778717366,0.3728427653612194,0.24762194836230722,0.6733424149457392
2024-06-30,27047800000.0,737400000.0,27047800000.0,26310400000.0,230900000.0,8798080357.0,2.24,19707700000.0,6443800000.0,3648800000.0,22661600000.0,10193300000.0,4546000000.0,32854900000.0,21287000000.0,54141900000.0,54141900000.0,NMDC.NS,Metals & Mining,0.6068294611012912,0.41855937822647526,0.3640008939472017,0.49957241988182904,0.188270082874816,0.24640269200619466,0.0,0.0,0.0
2024-09-30,17464200000.0,1031200000.0,17464200000.0,16433000000.0,290900000.0,8800750605.0,1.376667,12115700000.0,4183900000.0,3607700000.0,12825300000.0,12096400000.0,5419300000.0,24921700000.0,24267400000.0,49189100000.0,49189100000.0,NMDC.NS,Metals & Mining,0.50665086370761,0.2607345936396478,0.2463086334167529,0.35504207232903223,0.2459162700679622,0.2566872806694643,-0.09147813431002605,-0.3852301384737945,-0.2414616997768978
2024-12-31,27471000000.0,1026800000.0,27471000000.0,26444200000.0,605700000.0,8794205607.0,2.14,18819600000.0,6868600000.0,3750900000.0,22693300000.0,13012900000.0,6268400000.0,35706200000.0,29972100000.0,65678300000.0,65678300000.0,NMDC.NS,Metals & Mining,0.5436529264612513,0.3455220369589347,0.28654213035355663,0.4182660026218705,0.19813088950231658,0.2673834678957654,0.33522060781758567,0.5533233738042376,0.43273532704430284
2025-03-31,25461600000.0,1408800000.0,25436900000.0,24028100000.0,649300000.0,8789379589.0,2.1900000000000004,14776800000.0,8545100000.0,-6874700000.0,19127000000.0,16500600000.0,7826300000.0,35627600000.0,34370900000.0,69998500000.0,69998500000.0,NMDC.NS,Metals & Mining,0.5089766209275913,0.2732487124724101,0.21110166646428138,0.36374493739151553,0.23572790845518118,0.3663981065007568,0.06577819462440404,-0.21481859338136833,-0.0022012983739518877
2025-06-30,27786000000.0,1086200000.0,27786000000.0,26699800000.0,271500000.0,8784553571.0,2.24,19677400000.0,6753100000.0,3001100000.0,23698700000.0,14174200000.0,7715600000.0,37872900000.0,29515700000.0,67388600000.0,67388600000.0,NMDC.NS,Metals & Mining,0.5620075205598573,0.3516722412989734,0.2919989434414723,0.4123249332973233,0.21033527926088388,0.2555040578119975,-0.03728508468038605,0.3316414920686481,0.06302136545824033
2024-06-30,152115700000.0,42042000000.0,152115700000.0,110073700000.0,31359100000.0,9688743363.0,5.65,54741400000.0,17782000000.0,4528000000.0,98206100000.0,94226400000.0,35887000000.0,192432500000.0,292856300000.0,485288800000.0,485288800000.0,NTPC.NS,Utilities,0.3965319207861381,0.202366302292573,0.11280169663919712,0.31345396802893455,0.19416561849356506,0.24518982838642425,0.0,0.0,0.0
2024-09-30,125464500000.0,42156200000.0,125464500000.0,83308300000.0,36205800000.0,9695937500.0,5.44,52745900000.0,16662200000.0,5014700000.0,74396100000.0,118183900000.0,60644900000.0,192580000000.0,254383000000.0,446963000000.0,446963000000.0,NTPC.NS,Utilities,0.43086340480084484,0.1664480057633406,0.11800954441419088,0.28070444309707965,0.2644153990375042,0.24006131849164578,-0.07897524113476351,-0.036453214568863745,0.0007665025398515546
2024-12-31,146697400000.0,43183000000.0,146697400000.0,103514400000.0,27635400000.0,9698295019.0,5.22,50625100000.0,20751200000.0,5451300000.0,93488200000.0,98805100000.0,39390800000.0,192293300000.0,258234900000.0,450528200000.0,450528200000.0,NTPC.NS,Utilities,0.42681745559989365,0.20750798729136155,0.11236832677732493,0.32561202606185363,0.21930946830853207,0.29072955588899957,0.00797649917330956,-0.04020786449752489,-0.0014887319555509926
2025-03-31,160655000000.0,46630700000.0,160655000000.0,114024300000.0,30756300000.0,9696405574.0,5.71,76112200000.0,27256400000.0,-4967600000.0,97394200000.0,40575400000.0,-80381400000.0,137969600000.0,341796000000.0,479765600000.0,479765600000.0,NTPC.NS,Utilities,0.28757710015057353,0.20300371681504467,0.15864455475757328,0.33486144067019397,0.08457338333552886,0.2636816209177642,0.06489582672072469,0.5034478944239122,-0.28250438262799593
2025-06-30,138122600000.0,45870000000.0,138122600000.0,92252600000.0,34675200000.0,9694516129.0,6.2,60106000000.0,16566000000.0,7557500000.0,79929400000.0,127264500000.0,65551000000.0,207193900000.0,263459700000.0,470653600000.0,470653600000.0,NTPC.NS,Utilities,0.4402258901238618,0.16982638611496864,0.12770751142666284,0.29346976205005126,0.2703995040088932,0.2160632303839733,-0.01899260805693448,-0.21029742932144913,0.5017358896452553
2024-06-30,8541000000.0,201800000.0,8541000000.0,8339200000.0,588900000.0,363501244.0,16.08,5845100000.0,1905200000.0,367900000.0,7948700000.0,771400000.0,307800000.0,8720100000.0,5331500000.0,14051600000.0,14051600000.0,OBEROIRLTY.NS,Real Estate,0.6205770161405106,0.5656793532409121,0.4159739816106351,0.6078311366677105,0.054897662899598625,0.2458227423454576,0.0,0.0,0.0
2024-09-30,8550000000.0,208300000.0,8550000000.0,8341700000.0,517000000.0,363627390.0,16.21,5894400000.0,1930300000.0,387300000.0,7929500000.0,972200000.0,463400000.0,8901700000.0,4297200000.0,13198900000.0,13198900000.0,OBEROIRLTY.NS,Real Estate,0.6744274144057459,0.6007697611164566,0.4465826697679352,0.6477812544984809,0.07365765328928926,0.2466931639551676,-0.06068348088473907,0.008434415151152175,0.0208254492494353
2024-12-31,9080500000.0,232500000.0,9080500000.0,8848000000.0,745200000.0,363539095.0,17.01,6183800000.0,1919000000.0,491900000.0,8328900000.0,1134400000.0,564200000.0,9463300000.0,4647500000.0,14110800000.0,14110800000.0,OBEROIRLTY.NS,Real Estate,0.6706423448705956,0.5902500212603112,0.43823170904555375,0.6435141877143749,0.08039232361028432,0.23683171249444637,0.0690890907575632,0.04909744842562436,0.06308907287372079
2025-03-31,5965343000.0,241968000.0,6738831000.0,6496863000.0,725795000.0,363499487.0,14.3,4331737000.0,1439331000.0,-1235756000.0,5938755000.0,1388992000.0,447922000.0,7327747000.0,4173698000.0,11501445000.0,11501445000.0,OBEROIRLTY.NS,Real Estate,0.6371153363772987,0.5163485979370418,0.3766254588010463,0.5186603074657141,0.12076673844025686,0.24940461626860055,-0.18491899821413382,-0.2995024095216533,-0.22566683926325914
